word,len,freq,entropy,pmi
土地,2,0.0002459403866055116,2.889176211780034,220.12937040588045
圣僧,2,0.00024434337110807326,3.6552783864267817,23.73895493663208
都是,2,0.00024274635561063483,3.4731671194190694,15.40408129707082
乃是,2,0.00024274635561063483,3.349245441847136,33.35956322305606
那妖精,3,0.00024114934011319647,3.188404747119219,22.576002307470436
爷爷,2,0.00024114934011319647,2.856163540514987,316.0044250005849
怎生,2,0.00024114934011319647,2.672686314548279,66.14944310740471
一齐,2,0.00023955232461575807,3.654506514910169,30.642367709586992
看见,2,0.00023795530911831968,3.2386268778727114,16.5137343303744
天王,2,0.00023795530911831968,2.669087008027455,21.0575733118106
些儿,2,0.0002363582936208813,3.3526915249062053,51.943760999943954
云头,2,0.0002363582936208813,2.3158746250657596,47.93796759023848
走了,2,0.00023476127812344292,3.1162700336190605,10.818199768137852
闻得,2,0.00022997023163112774,3.2395018650663703,34.488846457488016
二十,2,0.00022997023163112774,2.976556018610497,76.76403928095588
模样,2,0.00022997023163112774,2.4849066497880012,1699.1706930991593
在那里,3,0.00022837321613368937,3.816763243980964,42.40062619299378
想是,2,0.00022837321613368937,3.00476703520796,32.95354222330177
一个个,3,0.00022677620063625098,2.821563807860364,14.864661415311447
不好,2,0.00022517918513881259,2.4917757828527183,6.414343187535163
众僧,2,0.00022198515414393583,3.0153351233670116,33.409124914545814
贫僧,2,0.00022198515414393583,2.9718916690312054,186.1084782004405
多少,2,0.00022198515414393583,2.2946274208296296,311.60332377443876
那些,2,0.00022038813864649743,3.1254260543678454,13.117845551288084
有三,2,0.00022038813864649743,2.7164973467656894,7.195866110258379
叫做,2,0.00021719410765162064,3.353316692069721,71.89361357250917
变做,2,0.00021719410765162064,2.538447930643099,117.48251809994703
一座,2,0.00021719410765162064,2.011206370830373,48.901565032036814
心中,2,0.00021559709215418225,2.441018692925442,44.41607818411097
门外,2,0.00021400007665674388,3.2286693083298292,92.44664017249491
看看,2,0.00021400007665674388,2.8252634731083486,24.149261360496602
几个,2,0.0002124030611593055,3.2320778986404646,25.392051905920518
做个,2,0.0002124030611593055,2.7321193633524117,17.853786496350367
如此,2,0.0002124030611593055,2.376699417218525,30.74672892779717
把那,2,0.0002108060456618671,2.779687481537119,7.468752643072926
兵器,2,0.0002092090301644287,3.440657927791086,1151.2379722674452
龙王,2,0.0002092090301644287,2.8390602741051345,56.05165377918815
十分,2,0.00020761201466699034,3.6375347440123846,110.27967594223318
手段,2,0.00020761201466699034,2.8446135835842394,414.2081374285075
怪物,2,0.00020601499916955194,2.188606522409047,120.12306209764128
一把,2,0.00020441798367211355,3.2616606916395066,7.09407931468734
出去,2,0.00020441798367211355,2.7918020799733863,11.73204974302773
里面,2,0.00020441798367211355,2.5846606367783727,35.866692323182605
他就,2,0.00020282096817467516,2.1458417525947544,7.872522751596588
只得,2,0.0002012239526772368,2.5294811259357473,10.050241290879455
一般,2,0.0001996269371797984,3.2310833184309926,22.11357536375194
却又,2,0.0001996269371797984,2.7521915465690423,18.764754549741546
一条,2,0.00019483589068748324,3.3461455156588613,38.81807473924801
衣服,2,0.00019483589068748324,2.882295793492669,1002.513037886642
他两个,3,0.00019483589068748324,2.506229315946927,27.05786453516646
娘娘,2,0.00019483589068748324,2.4027461323444217,688.9095942789636
多时,2,0.00019323887519004485,2.3053145528594587,64.48110323604104
到了,2,0.00019164185969260645,3.6487593418124145,8.327743095546516
近前,2,0.00019164185969260645,3.2647339017814527,132.2063850938234
猪八戒,3,0.00019164185969260645,2.8852294367966396,130.73242362504197
仔细,2,0.00019164185969260645,2.1899244905063946,2178.9230100043496
到此,2,0.00019004484419516806,3.458854902495227,33.674439708312086
变化,2,0.00019004484419516806,3.446397474451976,184.5817518844859
听见,2,0.00019004484419516806,3.047358986678981,27.65350174184347
收了,2,0.0001852537977028529,3.3579039627449467,21.050396574229282
还有,2,0.0001836567822054145,3.1950593880085756,16.82321209338945
被他,2,0.0001836567822054145,3.145550395257358,24.103473530447445
三十,2,0.0001836567822054145,3.091406481289894,21.213152809200604
袈裟,2,0.00018205976670797615,3.2700364629793266,5126.626831370295
还不,2,0.00018205976670797615,3.263172039312584,8.165091827490597
四众,2,0.00018046275121053775,2.3572944300936682,83.01887128945206
叫声,2,0.00018046275121053775,2.3025850929940455,49.78854026668542
不可,2,0.00017726872021566097,3.2702683541549455,10.36368093329516
西方,2,0.00017726872021566097,3.1694068240799904,88.29350609756098
唬得,2,0.00017726872021566097,2.403640410614949,114.99624094982197
左右,2,0.0001756717047182226,3.2850430138859177,1561.8702947845807
吩咐,2,0.0001740746892207842,3.2334647337877427,4986.28813559322
更不,2,0.0001740746892207842,2.8079187833342276,23.485264485013985
打死,2,0.0001740746892207842,2.732784312628468,94.97559522981228
晓得,2,0.0001740746892207842,2.706846503605695,106.7196082233077
关文,2,0.0001740746892207842,2.1413835253533993,735.3190260719672
言语,2,0.0001724776737233458,3.201469567013958,184.9669704495476
那国王,3,0.0001724776737233458,2.311619854648014,21.43479779522468
钉钯,2,0.00016768662723103066,2.9655654370868634,1305.3713741140036
洞里,2,0.00016608961173359226,3.1287012267325616,34.64396417580138
把我,2,0.00016449259623615387,2.6981348263243747,6.146097563299884
那长老,3,0.00016449259623615387,2.1065773332321154,15.223098118948968
大小,2,0.00016289558073871548,3.101069438433467,12.652858283098608
若是,2,0.00016289558073871548,2.2718685126965625,12.720528186896903
出门,2,0.00016289558073871548,2.25115984401087,20.070880990667085
一时,2,0.0001612985652412771,2.913603541882837,6.455118820054759
拿住,2,0.0001612985652412771,2.7161457987557744,63.16590559517388
却才,2,0.00015970154974383872,2.5740726085270977,42.21122058815599
一口,2,0.00015810453424640032,3.197399054660495,10.437396715191621
陛下,2,0.00015810453424640032,2.727208715021617,228.11472224675438
孙悟空,3,0.00015810453424640032,2.660377322181193,146.31474697885193
取出,2,0.00015650751874896193,3.197583452558246,40.49852860330498
回头,2,0.00015650751874896193,2.84030766749736,27.785320583322502
有甚,2,0.00015491050325152356,3.0714362275802776,28.148668438868313
玉帝,2,0.00015491050325152356,2.7885745144628666,576.2209319975713
递与,2,0.00015491050325152356,2.7708905707486,215.97220799908976
降妖,2,0.00015491050325152356,2.536922570924699,71.57133295625944
毫毛,2,0.00015491050325152356,2.4908783809936055,1470.9814729602094
老师,2,0.00015491050325152356,2.314796107601123,7.775644472301338
一场,2,0.00015491050325152356,2.219370246208933,41.05295330686964
五百,2,0.00015491050325152356,2.0859057037710147,200.33741011940103
妖邪,2,0.00015331348775408517,3.018331102852653,140.93294258317115
金箍棒,3,0.00015331348775408517,2.784599838802131,528.9139478407772
拿了,2,0.00015171647225664678,3.283610365975025,9.2313770816625
坐在,2,0.00015011945675920838,3.3538924132602794,34.38973889764313
又有,2,0.00015011945675920838,3.191827320782601,6.76134093739902
方才,2,0.00015011945675920838,2.907328555321631,77.41449915824916
将来,2,0.00015011945675920838,2.7933895656789636,6.665279703800535
安排,2,0.00014852244126177001,3.0931198774542095,802.5471534295283
回去,2,0.00014852244126177001,2.653135944651697,15.139761486250922
却也,2,0.00014692542576433162,3.1634240504234032,11.366143299835173
口里,2,0.00014692542576433162,2.8346617522444357,26.11717203956421
教我,2,0.00014692542576433162,2.7208836803932366,9.745929105850607
一日,2,0.00014532841026689323,3.1892004971568158,7.04229346667166
把他,2,0.00014532841026689323,3.187466332563368,6.740147518125122
回来,2,0.00014532841026689323,2.8343488021719603,9.211465606752379
观音,2,0.00014532841026689323,2.0515945008792187,447.12247332077845
有何,2,0.00014373139476945483,3.0881151439117023,11.701916655869075
不尽,2,0.00014373139476945483,2.333103826901028,17.342769076236006
扯住,2,0.00014373139476945483,2.135147925476203,190.15122988156693
问他,2,0.00014213437927201647,2.5420690491288447,12.64525457080205
放心,2,0.00014213437927201647,2.1960516973750743,59.87210141813496
赶上,2,0.00014053736377457807,2.963671004181178,47.34648313313055
特来,2,0.00014053736377457807,2.5986051779973067,67.63982569201497
老猪,2,0.00014053736377457807,2.5531770019273403,52.2739281065841
抬头,2,0.00014053736377457807,2.1830417242123565,111.00838060856111
个和尚,3,0.00013894034827713968,2.6100830784936697,14.295352777060517
十八,2,0.00013894034827713968,2.4529386553573644,22.449956729223846
此时,2,0.00013894034827713968,2.1831872696020134,22.466733312217908
之事,2,0.00013894034827713968,2.0253262207700673,31.375478609440872
头上,2,0.00013734333277970129,3.3955391137128177,8.519103832536535
听说,2,0.00013734333277970129,2.755549790664179,28.492089476585885
忍不住,3,0.00013734333277970129,2.23456599962257,516.1055012459268
明日,2,0.00013734333277970129,2.106971269263851,78.65317670015789
收拾,2,0.00013574631728226292,3.162539186226076,1136.032955539903
门前,2,0.00013574631728226292,3.0852688207350787,21.134391132687654
他们,2,0.00013574631728226292,2.739368930016999,7.3828100888071475
当时,2,0.00013574631728226292,2.524545921633359,52.46500642698863
有一个,3,0.00013414930178482453,3.217107849753206,11.710743166836657
沙和尚,3,0.00013414930178482453,2.7696188133473894,65.80159730979403
许多,2,0.00013414930178482453,2.3482207698188438,321.0000915432359
不肯,2,0.00013255228628738613,3.4687609251256153,31.446917990570515
走出,2,0.00013255228628738613,2.6688225968494548,21.570554907397838
径至,2,0.00013255228628738613,2.3046193848206715,176.08296629578933
葫芦,2,0.00012935825529250934,3.0868203707999475,6355.840601503758
白马,2,0.00012935825529250934,2.9436736371023384,105.38394793926246
路上,2,0.00012935825529250934,2.737391761057388,16.072481366932006
本事,2,0.00012935825529250934,2.7202930065797046,126.3331664487203
三年,2,0.00012935825529250934,2.290725158215326,23.68764571377331
还是,2,0.00012776123979507098,3.1731027011044617,7.744613812418206
汝等,2,0.00012776123979507098,2.8463238594677285,273.29259776536315
造化,2,0.00012776123979507098,2.133413503847237,639.4118172651035
中有,2,0.00012616422429763258,2.958950662082433,8.64392944962375
开门,2,0.00012616422429763258,2.4479398253090516,39.60670700950069
进来,2,0.00012616422429763258,2.4133406397797694,13.0866629841036
此处,2,0.00012616422429763258,2.257732313991765,26.661703769818168
罗刹,2,0.00012616422429763258,2.1876888267117773,1953.915234822451
未曾,2,0.0001245672088001942,3.313719389493896,221.23071069438782
只管,2,0.0001245672088001942,2.9595637897374694,74.87200304141474
谢了,2,0.0001229701933027558,2.901963483085145,18.339704342957297
四十,2,0.0001229701933027558,2.88262295725598,48.48158471593765
的和尚,3,0.0001229701933027558,2.4036404106149494,13.250331705311574
住了,2,0.00012137317780531742,3.3508186570526344,6.001226758673566
孩儿,2,0.00012137317780531742,2.8386251997592526,222.28186013489525
一根,2,0.00012137317780531742,2.7745897294012294,23.34210732840483
说话,2,0.00012137317780531742,2.432444121072434,46.82882975080395
若不,2,0.00012137317780531742,2.0935707692992813,7.012372981256631
是什么,3,0.00011977616230787904,2.8962316868140086,16.63248978412252
中间,2,0.00011977616230787904,2.8855002589456777,50.51697431263715
门里,2,0.00011977616230787904,2.5943675568479465,11.356194550634191
揭谛,2,0.00011977616230787904,2.120658241068156,3784.254633360193
东西,2,0.00011817914681044064,2.9030611232104016,97.09251529628699
金光,2,0.00011817914681044064,2.6551927229880854,64.99636979806651
山门,2,0.00011817914681044064,2.597840268025139,16.018141925304906
有几,2,0.00011817914681044064,2.4812066396195127,18.81552623778257
王子,2,0.00011817914681044064,2.372599158273348,7.895637332984357
老君,2,0.00011817914681044064,2.2224245069773056,42.535463024160975
那魔,2,0.00011817914681044064,2.098147389135067,8.159336609293344
在这里,3,0.00011658213131300226,3.360780915961153,58.40865634032462
耍子,2,0.00011658213131300226,2.122416397608458,109.56097724663421
猴王,2,0.00011658213131300226,2.058244060566578,52.48985347480594
佛祖,2,0.00011498511581556387,3.2688382886534164,415.2537164962697
丢了,2,0.00011498511581556387,3.2051896219002236,35.45372875171433
不知是,3,0.00011498511581556387,2.880478156833429,11.477168288929537
那和尚,3,0.00011498511581556387,2.5475313664679273,8.882361563594925
然不,2,0.00011498511581556387,2.4560875540222233,7.29561448478352
老儿,2,0.00011498511581556387,2.285516073561478,7.492646970839168
御弟,2,0.0001117910848206871,2.9864289587557407,240.4639016897081
用手,2,0.0001117910848206871,2.8432776807095577,73.7267962510681
受用,2,0.0001117910848206871,2.6891781665181385,326.61763500473177
皇帝,2,0.0001117910848206871,2.56006607249119,971.0181657066902
方便,2,0.0001117910848206871,2.4298879266530076,65.78974543707973
是那里,3,0.0001117910848206871,2.1540797539123404,10.495485302720217
的一声,3,0.0001117910848206871,2.0589334497297678,28.721477075179365
十二,2,0.00011019406932324872,2.7956855916263565,36.782768822124694
一路,2,0.00011019406932324872,2.7458376284990154,6.305110330987125
扇子,2,0.00010859705382581032,2.9855444839911764,56.656532754252616
精神,2,0.00010859705382581032,2.6017523375041,43.845687453661746
多官,2,0.00010859705382581032,2.3417718679076804,87.3735938570895
儿子,2,0.00010859705382581032,2.276669526224895,8.205844999550965
大路,2,0.00010859705382581032,2.268619955008972,12.208439707039357
就打,2,0.00010859705382581032,2.1275045611092667,14.602983809262835
磕头,2,0.00010859705382581032,2.087950620698616,231.15237914280283
身上,2,0.00010700003832837194,2.704150772313245,8.955530224436561
拿出,2,0.00010700003832837194,2.494605979760578,22.991285362455926
悟能,2,0.00010700003832837194,2.311785012009211,150.20857858933047
悟净,2,0.00010700003832837194,2.231226946036741,327.503950039032
这厮,2,0.00010700003832837194,2.183112854343326,71.73851246904967
保护,2,0.00010700003832837194,2.140852003598818,753.7415738411786
着一个,3,0.00010540302283093355,3.49222265984877,15.823965980479208
天地,2,0.00010540302283093355,3.3604637642097255,22.160674873075216
不识,2,0.00010540302283093355,3.151129829153262,30.62863004114738
个小妖,3,0.00010540302283093355,2.373135538443347,22.811371494429505
更无,2,0.00010540302283093355,2.3393717343898155,75.64021055560029
耳朵,2,0.00010540302283093355,2.181115712909825,1834.069498069498
过了,2,0.00010380600733349517,3.4701513405572824,6.999038384816659
自家,2,0.00010380600733349517,3.216949354152227,42.01255186936147
了几,2,0.00010380600733349517,3.161392991107329,9.043201976572638
灵山,2,0.00010380600733349517,2.9845939870336267,70.48437429647102
四个,2,0.00010380600733349517,2.893317183462686,8.686754599393861
一阵,2,0.00010380600733349517,2.8588144417484327,28.604624848634355
都在,2,0.00010380600733349517,2.8556988573658266,13.026787205999739
唤做,2,0.00010380600733349517,2.7818492762976343,174.71205357142858
唐朝,2,0.00010380600733349517,2.769791995223493,65.40254598161057
做了,2,0.00010220899183605677,3.1536754249773216,6.260678291473364
教你,2,0.00010220899183605677,2.8052775950064754,8.764654396001674
双手,2,0.00010220899183605677,2.5649493574615376,159.71890892279242
有四,2,0.00010220899183605677,2.45002212441421,11.391021289900799
列位,2,0.00010220899183605677,2.3701349548823623,987.3546861141223
一件,2,0.0001006119763386184,3.012532170687452,26.536290436502334
群妖,2,0.0001006119763386184,3.0012897729596557,118.21217224536274
在山,2,0.0001006119763386184,2.884646470192069,7.181488461964872
驸马,2,0.0001006119763386184,2.7971852400162573,590.40625
生得,2,0.0001006119763386184,2.508013134006542,10.681369668803379
真是,2,0.0001006119763386184,2.430791328878232,7.188673087320639
童子,2,0.0001006119763386184,2.3815665011564526,58.27529083294555
面前,2,9.901496084118e-05,2.9591814683441995,28.528064077598565
法力,2,9.901496084118e-05,2.815204926619946,172.49117381780698
山中,2,9.901496084118e-05,2.4967704918989986,14.419817137491568
在旁,2,9.901496084118e-05,2.197239338811605,66.65192930047299
没有,2,9.741794534374162e-05,3.0556777606449423,18.900116925034872
一顿,2,9.741794534374162e-05,2.8485548274295107,44.96426990629563
当年,2,9.741794534374162e-05,2.674354731295563,74.76252346344987
合掌,2,9.741794534374162e-05,2.5689853957866533,935.4717738972839
打杀,2,9.741794534374162e-05,2.4635910713140294,73.04443144049355
开了,2,9.741794534374162e-05,2.209861513032362,6.733777406698051
出家人,3,9.741794534374162e-05,2.0206036810316648,152.3340831139826
包袱,2,9.582092984630323e-05,2.838257252573675,4106.019672131148
门上,2,9.582092984630323e-05,2.8332540720304524,7.3264872327895185
起身,2,9.582092984630323e-05,2.81249678184121,26.678369051169526
五十,2,9.582092984630323e-05,2.785542652156655,52.147350303972466
金刚,2,9.582092984630323e-05,2.642043725288823,294.83378849232514
拿他,2,9.582092984630323e-05,2.4777923496369563,7.8633138365983
本是,2,9.582092984630323e-05,2.4498593599786016,12.594582363264259
魔头,2,9.582092984630323e-05,2.3265940029671563,23.65812973342628
何处,2,9.582092984630323e-05,2.056145477539346,28.79621794635959
洞口,2,9.422391434886485e-05,2.736339051105066,61.58499045650417
齐天大圣,4,9.422391434886485e-05,2.7225070122602175,419.72179050215857
是甚,2,9.422391434886485e-05,2.6998262117048846,11.330180601251772
决不,2,9.422391434886485e-05,2.521771818085036,55.0862319877851
昨日,2,9.422391434886485e-05,2.3419551657809494,359.13203071838245
再不,2,9.422391434886485e-05,2.3195749966735852,9.501526667297636
雷公,2,9.422391434886485e-05,2.2505078215750904,271.57053176318385
那怪物,3,9.422391434886485e-05,2.0431918705451206,41.301833678783126
无人,2,9.262689885142645e-05,3.132216602316442,8.10576176463039
死了,2,9.262689885142645e-05,2.458311329683084,10.81632079292845
出一个,3,9.262689885142645e-05,2.280847357909548,15.624385708822002
路旁,2,9.262689885142645e-05,2.045771056035228,192.4016952744225
原是,2,9.102988335398807e-05,3.3071040555172218,10.619070103297064
神僧,2,9.102988335398807e-05,3.1842784356474705,13.29307077605163
不动,2,9.102988335398807e-05,2.7877881193860072,10.643780417978814
七十,2,9.102988335398807e-05,2.5894512462068042,99.69157030333504
与八戒,3,9.102988335398807e-05,2.265502750621761,10.460936764978719
便是,2,8.943286785654968e-05,3.060562356770618,8.55366928994028
殿上,2,8.943286785654968e-05,2.7812027099180585,26.756865976864145
众神,2,8.943286785654968e-05,2.7255503958317204,37.938407741444074
门首,2,8.943286785654968e-05,2.7129621730528903,148.6137232464505
十个,2,8.943286785654968e-05,2.437710856730307,6.095543777367917
与沙僧,3,8.943286785654968e-05,2.2772831275280314,23.018766657476334
文武,2,8.943286785654968e-05,2.2314072270551057,726.2926263463131
那厮,2,8.78358523591113e-05,3.128279560827871,29.563812545497
跳出,2,8.78358523591113e-05,3.025488780394467,48.63955935315303
前后,2,8.78358523591113e-05,2.694954768145831,27.160455271011177
就要,2,8.78358523591113e-05,2.6923109941417853,14.097877616751138
转身,2,8.78358523591113e-05,2.559495462804786,56.25837605078395
驾云,2,8.78358523591113e-05,2.4544658850483776,112.15217079810863
取经的,3,8.78358523591113e-05,2.4065928884931993,30.92870793459207
把这,2,8.78358523591113e-05,2.402055126034973,6.19892880722346
父王,2,8.78358523591113e-05,2.3858762679108114,8.983009113625576
一会,2,8.78358523591113e-05,2.3769408391205507,8.734266750494484
只说,2,8.78358523591113e-05,2.2744747270982977,7.251154020099868
救我,2,8.78358523591113e-05,2.2598212823869246,10.250307679715462
躬身,2,8.78358523591113e-05,2.157132209126034,285.31033568611855
即命,2,8.78358523591113e-05,2.0431918705451206,66.3114318502145
不必,2,8.62388368616729e-05,2.83412587655526,13.574051950053954
后面,2,8.62388368616729e-05,2.8086231616290354,50.22737967914439
祥光,2,8.62388368616729e-05,2.7184734013300127,403.3288244766506
十六,2,8.62388368616729e-05,2.474123406370076,83.60673540538536
不会,2,8.464182136423451e-05,3.1098614459644796,7.462614636814023
放下,2,8.464182136423451e-05,3.081415990323895,17.738394405283422
父母,2,8.464182136423451e-05,2.9867954750916335,78.57306153372635
不用,2,8.464182136423451e-05,2.8415364679365833,8.641738779013327
正在,2,8.464182136423451e-05,2.582424317350126,9.780322712976888
一定,2,8.464182136423451e-05,2.5400363038209806,10.464459770346902
饶你,2,8.464182136423451e-05,2.212869807660017,36.45334217932016
个妖精,3,8.464182136423451e-05,2.1752889615873414,10.554207702269158
莫想,2,8.464182136423451e-05,2.0578975319224098,101.04403848495919
放在,2,8.304480586679613e-05,3.0351414327923703,15.2246027010902
放了,2,8.304480586679613e-05,2.902409246508631,6.3656058606042025
干净,2,8.304480586679613e-05,2.665476785164653,422.29632703880475
千里,2,8.304480586679613e-05,2.102948049377063,21.998609578772633
唐三藏,3,8.144779036935774e-05,3.259002166174716,18.421072122631145
解了,2,8.144779036935774e-05,3.0826074626976485,9.911583813995524
着头,2,8.144779036935774e-05,2.698879929114457,7.2457575952154425
使个,2,8.144779036935774e-05,2.3613046366933967,11.684162230393502
吆喝,2,8.144779036935774e-05,2.330317745384734,1772.370296370296
上马,2,8.144779036935774e-05,2.2102535776209735,9.383026584867075
保唐僧,3,8.144779036935774e-05,2.205070529472763,135.7623711866136
七八,2,8.144779036935774e-05,2.1706186842187614,44.88318828847062
在空中,3,8.144779036935774e-05,2.160671163513501,77.47235120303925
相见,2,8.144779036935774e-05,2.098147389135067,15.203440351576278
自有,2,8.144779036935774e-05,2.072016228651091,9.950667577771899
脱了,2,7.985077487191936e-05,2.9328930471684047,14.608249346771183
果子,2,7.985077487191936e-05,2.8920879005168407,15.230250740390488
祥云,2,7.985077487191936e-05,2.6078050343427055,232.61190980348456
有五,2,7.985077487191936e-05,2.588800725008985,12.284220620339724
方丈,2,7.985077487191936e-05,2.4617874683765573,158.3151294498382
怕他,2,7.985077487191936e-05,2.459174683413417,15.595226650421429
果是,2,7.985077487191936e-05,2.451583060521786,7.12395171757219
那女子,3,7.985077487191936e-05,2.253857589601352,35.834924297572115
过来,2,7.985077487191936e-05,2.2055983590263932,7.082012127123524
老师父,3,7.825375937448096e-05,2.9264175554979963,6.194196129353186
